src,dst
234032,276451
234032,277197
234032,277203
234032,318840
234032,407699
234032,699545
234261,4435
234261,118611
234261,161547
234261,198568
234261,212188
234261,269443
234261,324123
234261,385393
234261,445885
234261,543128
234331,30135
234331,41982
234331,148308
234331,205479
234331,209692
234331,212031
234331,214321
234331,265899
234331,310594
234331,327750
234331,339149
234331,340085
234331,373506
234331,494709
234331,542513
234331,592515
234331,641946
234331,648154
234331,762143
234482,552575
234500,165381
234500,179615
234500,273910
234500,454195
234550,61663
234550,141268
234550,198048
234550,260033
234550,283498
234550,285862
234550,364561
234550,413970
234550,479054
234550,510109
234550,556077
234550,683286
234550,848361
234550,905013
234610,77022
234610,78454
234610,81154
234610,116708
234610,284512
234610,371234
234710,40142
234710,52998
234710,58530
234710,59442
234710,110287
234710,145168
234710,150568
234710,206049
234710,232563
234710,240407
234710,240591
234710,243430
234710,259793
234710,259806
234710,260462
234710,262219
234710,311926
234710,317034
234710,405875
234710,548278
234866,124278
234866,205820
234870,86981
234870,157317
234870,245189
234870,527681
235041,84133
235042,233078
235042,238922
235042,432375
235042,774235
235057,11215
235057,12240
235057,48304
235057,54123
235057,62359
235057,120698
235057,191639
235057,225005
235057,233114
235057,267772
235057,525401
235057,538892
235057,569741
235057,590579
235057,590911
235057,629208
235059,11216
235059,29599
235059,121590
235059,146872
235059,243507
235059,267555
235059,268071
235059,542095
235059,558803
235059,579479
235059,622959
235059,652707
235059,662094
235059,687324
235059,776942
235059,825275
235059,1148818
235118,72809
235118,123513
235118,230353
235118,536225
235184,202299
235184,593063
235225,11864
235225,123391
235225,202886
235225,235256
235225,235349
235225,420919
235229,11864
235229,26834
235229,47859
235229,70174
235229,101405
235229,146409
235229,149475
235229,180275
235229,187911
235229,224193
235229,235256
235229,235257
235229,235336
235229,264314
235229,415207
235229,420919
235229,426290
235229,428770
235229,509218
235229,542838
235229,803536
235256,11864
235256,70174
235256,101405
235256,123391
235256,202886
235256,235225
235256,235229
235256,235336
235256,235349
235256,338243
235256,420919
235256,428770
235257,11864
235257,101405
235257,110574
235257,187911
235257,206098
235257,235229
235257,235256
235257,251100
235257,391610
235257,393729
235257,402177
235257,409007
235257,428060
235257,428160
235257,428349
235257,469463
235257,477232
235257,542879
235257,780271
235257,795156
235282,98418
235282,234032
235282,466042
235282,513031
235282,760629
235336,11864
235336,28790
235336,56307
235336,56968
235336,70174
235336,101405
235336,121871
235336,138799
235336,209692
235336,235229
235336,235256
235336,256272
235336,267535
235336,285033
235336,291051
235336,311176
235336,312461
235336,328190
235336,337310
235336,337480
235336,358330
235336,368944
235336,371265
235336,372273
235336,406125
235336,406126
235336,406368
235336,410383
235336,416201
235336,420919
235336,428770
235336,430729
235336,445518
235336,478773
235336,516037
235336,527284
235336,527381
235336,538854
235336,542560
235336,542763
235336,562882
235336,651896
235336,652279
235336,653003
235336,1123919
235349,11864
235349,31349
235349,31451
235349,32866
235349,82019
235349,82020
235349,82124
235349,121877
235349,123391
235349,123518
235349,202886
235349,235256
235349,251329
235349,263378
235349,263814
235349,287932
235349,420732
235349,420919
235349,420924
235349,433572
235349,433573
235349,533378
235349,543094
235349,545476
235349,728780
235349,739109
235349,796752
235349,897567
235349,925082
235370,11874
235370,179202
235370,193696
235370,220285
235370,235439
235375,6762
235375,11874
235375,21550
235375,21572
235375,22059
235375,31438
235375,39682
235375,39686
235375,42153
235375,62623
235375,68360
235375,69917
235375,82142
235375,88700
235375,90522
235375,97052
235375,98901
235375,101936
235375,102093
235375,102101
235375,102103
235375,102242
235375,102273
235375,110455
235375,110471
235375,110574
235375,110589
235375,110597
235375,110693
235375,115543
235375,116229
235375,116230
235375,118443
235375,131111
235375,136033
235375,137126
235375,141365
235375,146442
235375,154253
235375,166212
235375,166550
235375,183063
235375,189281
235375,189283
235375,200348
235375,203200
235375,205403
235375,217299
235375,217638
235375,223234
235375,229671
235375,229946
235375,229947
235375,235603
235375,238135
235375,245700
235375,260135
235375,260199
235375,260326
235375,260331
235375,271058
235375,271062
235375,314648
235375,326244
235375,339145
235375,341842
235375,342712
235375,345773
235375,350375
235375,350483
235375,356930
235375,364721
235375,364784
235375,365803
235375,380981
235375,393693
235375,400040
235375,401930
235375,402187
235375,410852
235375,426923
235375,433768
235375,447559
235375,451746
235375,452200
235375,469265
235375,491562
235375,508625
235375,510471
235375,539994
235375,547038
235375,547126
235375,548515
235375,557230
235375,581985
235375,590081
235375,590104
235375,612693
235375,615764
235375,625860
235375,647630
235375,662043
235375,681869
235375,706609
235375,758440
235375,787403
235375,811098
235375,857854
235375,857945
235375,858248
235375,860255
235375,914109
235394,11874
235394,80752
235394,84084
235394,169618
235394,205820
235394,240208
235394,426923
235394,449139
235439,11874
235439,193696
235439,235370
235474,62359
235474,407689
235474,538892
235474,710418
235474,733539
235495,102103
235495,255504
235532,139611
235532,252138
235532,472046
235532,792897
235532,914382
235603,11874
235603,69917
235603,70393
235603,102101
235603,102234
235603,106512
235603,110455
235603,110623
235603,116229
235603,141365
235603,185776
235603,189281
235603,189484
235603,217683
235603,218072
235603,235375
235603,237725
235603,238461
235603,345777
235603,402187
235603,418842
235603,451746
235603,507450
235603,508432
235603,706609
235603,858248
235670,56945
235670,109094
235670,357922
235670,411396
235670,585761
235670,679212
235670,1054328
235673,14804
235673,129650
235673,191635
235673,198301
235673,204750
235673,237160
235673,237259
235673,238381
235673,248012
235673,282103
235673,448680
235673,457994
235673,579971
235673,660714
235673,704014
235673,737111
235676,62359
235676,382858
235676,420119
235676,422841
235676,630395
235738,117881
235738,220677
235738,230026
235738,304180
235738,309587
235738,572950
235738,782140
235749,43835
235749,238806
235749,242944
235749,356926
235749,569786
235749,577992
235749,660351
235749,660714
235749,674155
235749,729074
235749,1149256
235749,1149368
235749,1149370
235798,11874
235798,85249
235798,108791
235798,127005
235798,165529
235798,185614
235798,223015
235798,305066
235798,337781
235798,430540
235798,437788
235798,547491
235798,548499
235798,558888
235798,648793
235798,661942
235798,666471
235798,815812
235798,839276
235798,889503
235808,5935
235808,43639
235808,43723
235808,44053
235808,61025
235808,80075
235808,86724
235808,96474
235808,96539
235808,96761
235808,97054
235808,98404
235808,98721
235808,98782
235808,98790
235808,118334
235808,130920
235808,208063
235808,217272
235808,273537
235808,273660
235808,291505
235808,312198
235808,313258
235808,326632
235808,337125
235808,395324
235808,404340
235808,405836
235808,423079
235808,428393
235808,428395
235808,428631
235808,430400
235808,431430
235808,446387
235808,459429
235808,469145
235808,502155
235808,502410
235808,506261
235808,509441
235808,511140
235808,547161
235808,548046
235808,548222
235808,549340
235808,549362
235808,549608
235808,551696
235808,580035
235808,622644
235808,780011
235808,787073
235808,787179
235808,853759
235808,854831
235808,859488
236021,11864
236021,79459
236088,215314
236088,236100
236100,241490
236100,245264
236100,510262
236100,672951
236100,683743
236100,817630
236100,873679
236100,1059037
236100,1150055
236183,103498
236183,109433
236183,113963
236183,118535
236183,118941
236183,118958
236183,189268
236183,197335
236183,237863
236183,268000
236183,327019
236183,327186
236183,429634
236183,533648
236183,546777
236183,546779
236183,579123
236183,916583
236208,224924
236208,448708
236248,82019
236248,123216
236248,149475
236248,154156
236248,294603
236248,294606
236248,469462
236248,487869
236248,574723
236252,5935
236252,466846
236252,551666
236252,572948
236252,698501
236327,32866
236327,42155
236327,81029
236327,82027
236327,123208
236327,180275
236327,198761
236327,199879
236327,236490
236327,240103
236327,257261
236327,257264
236327,294448
236327,296728
236327,313614
236327,338193
236327,338296
236327,350317
236327,420865
236327,429798
236327,430199
236327,434997
236327,435277
236327,447804
236327,447939
236327,450483
236327,453725
236327,471118
236327,519358
236327,554239
236327,575363
236327,647213
236327,756107
236327,757997
236488,46425
236488,56670
236488,118514
236488,214675
236488,214829
236488,257264
236488,343237
236488,369205
236488,423494
236488,426850
236488,430252
236488,439826
236488,529281
236488,572092
236488,897567
236488,925082
236489,31200
236489,81230
236489,110771
236489,428271
236489,469796
236489,542879
236489,795707
236490,31200
236490,43031
236490,70410
236490,81882
236490,101405
236490,105010
236490,123110
236490,123208
236490,170142
236490,200821
236490,211677
236490,236327
236490,238722
236490,257261
236490,284439
236490,295569
236490,324197
236490,339149
236490,343237
236490,350503
236490,415207
236490,430312
236490,434926
236490,435277
236490,464171
236490,464172
236490,508539
236490,536225
236490,538813
236490,542576
236490,543094
236490,582652
236490,756107
236490,780271
236504,429368
236504,554977
236546,466846
236593,126720
236593,130629
236593,130631
236593,204750
236593,224817
236593,263908
236593,442083
236593,448708
236593,521229
236593,525401
236593,644388
236593,706482
236593,710418
236593,779270
236593,834843
236595,130628
236595,204594
236595,204683
236595,245160
236595,248384
236595,258144
236595,314389
236595,319355
236595,323233
236595,448680
236595,626247
236595,674156
236595,834862
236595,1092817
236603,210930
236603,310410
236603,440869
236603,530945
236642,48304
236642,144369
236642,243507
236642,267555
236642,280988
236642,558803
236662,192418
236724,243431
236724,258677
236724,457994
236724,647744
236724,690394
236724,1075889
236746,48661
236746,61022
236746,62359
236746,144369
236746,236595
236746,267771
236746,573006
236746,690887
236780,239156
236794,236955
236830,26233
236830,49720
236830,88722
236830,121590
236830,130629
236830,130632
236830,133065
236830,191544
236830,204598
236830,207152
236830,236595
236830,238687
236830,246389
236830,246395
236830,268381
236830,314494
236830,350264
236830,386521
236830,386581
236830,395114
236830,395553
236830,395633
236830,477007
236830,507869
236830,569787
236830,589444
236830,590911
236830,591021
236830,618369
236830,618416
236830,678455
236830,693515
236830,731913
236830,819971
236830,823143
236830,824129
236830,825476
236955,87881
236955,152890
236955,194864
236955,221672
236955,236794
236955,242656
236955,341483
236955,685633
237000,212941
237000,568706
237000,911895
237087,150974
237087,204577
237087,242944
237087,444515
237087,521182
237087,580040
237087,679497
237087,856319
237087,1102688
237087,1149367
237155,12243
237155,159556
237155,176427
237155,684253
237157,12243
237157,61150
237157,176427
237157,245275
237157,272227
237157,323328
237157,323860
237157,347668
237157,436580
237157,482924
237157,521182
237157,580040
237157,618416
237157,660714
237157,684253
237157,687324
237157,856319
237157,876184
237157,972968
237157,1107468
237160,12243
237160,14060
237160,68976
237160,68979
237160,168635
237160,178401
237160,204600
237160,222392
237160,224909
237160,235673
237160,237161
237160,237166
237160,242062
237160,245010
237160,297730
237160,365333
237160,663557
237161,12243
237161,32238
237161,46309
237161,54080
237161,59119
237161,68976
237161,90487
237161,139535
237161,207119
237161,222392
237161,237160
237161,237166
237161,238769
237161,239554
237161,245010
237161,248139
237161,258190
237161,312196
237161,365333
237161,413850
237161,423165
237161,436505
237161,455909
237161,538206
237161,577933
237161,630493
237161,650488
237163,12243
237163,64550
237163,139535
237163,245310
237163,323401
237163,580016
237163,580045
237163,618417
237163,630493
237163,704014
237163,1072376
237163,1234431
237166,12243
237166,65137
237166,68976
237166,139535
237166,237160
237166,237161
237166,238594
237166,239554
237166,245010
237166,365333
237166,413850
237166,632699
237166,730249
237166,730255
237168,12243
237168,54517
237168,65137
237168,68930
237168,68972
237168,68976
237168,68979
237168,220133
237168,237259
237168,237260
237168,238379
237168,239554
237168,240443
237168,258671
237168,272214
237168,291244
237168,298788
237168,305478
237168,323328
237168,323512
237168,387309
237168,420441
237168,436505
237168,447022
237168,540047
237168,630394
237168,642310
237168,729063
237168,737080
237168,944950
237168,945948
237168,993796
237168,1056019
237177,12243
237177,14060
237177,43835
237177,52083
237177,53248
237177,53336
237177,53885
237177,57183
237177,68931
237177,90487
237177,128649
237177,150399
237177,150569
237177,152238
237177,153437
237177,178188
237177,189268
237177,208007
237177,238282
237177,240443
237177,241719
237177,242062
237177,244949
237177,245010
237177,245310
237177,248384
237177,258144
237177,268071
237177,268378
237177,295066
237177,295883
237177,323214
237177,384846
237177,387362
237177,389538
237177,405723
237177,405802
237177,405883
237177,414395
237177,420441
237177,433670
237177,454722
237177,500519
237177,548278
237177,624177
237177,630189
237177,651272
237177,736640
237177,790212
237177,827461
237177,1151410
237248,12243
237248,129564
237248,204678
237248,241476
237248,244935
237248,244937
237248,245008
237248,245156
237248,298832
237248,298838
237248,383796
237248,737111
237248,746733
237248,780744
237248,831972
237248,1151231
237254,12243
237254,14060
237254,40142
237254,46309
237254,53885
237254,54071
237254,58530
237254,64582
237254,68931
237254,68979
237254,70914
237254,80260
237254,128649
237254,129564
237254,129589
237254,150854
237254,191502
237254,191508
237254,191541
237254,191545
237254,204600
237254,204678
237254,204680
237254,206049
237254,227638
237254,237258
237254,237370
237254,238282
237254,248093
237254,267555
237254,273837
237254,277336
237254,296893
237254,307669
237254,311858
237254,312196
237254,345855
237254,386573
237254,387359
237254,405846
237254,414118
237254,436741
237254,465979
237254,488828
237254,506962
237254,524669
237254,529365
237254,577936
237254,580495
237254,626499
237254,626996
237254,652433
237254,670254
237254,708590
237254,708684
237254,810976
237254,843446
237254,923328
237254,945713
237255,12243
237255,53885
237255,150635
237255,237258
237255,237260
237255,319355
237255,436579
237258,12243
237258,53885
237258,129564
237258,191502
237258,204678
237258,235749
237258,237254
237258,237255
237258,323328
237258,413978
237258,450730
237258,521175
237258,529365
237258,579479
237258,580019
237258,580040
237258,586135
237258,618416
237258,626465
237258,626998
237258,630774
237259,12243
237259,46956
237259,65877
237259,66772
237259,68972
237259,150858
237259,191228
237259,204678
237259,205379
237259,224909
237259,235673
237259,236088
237259,237168
237259,237260
237259,237370
237259,237680
237259,238806
237259,241728
237259,245275
237259,246528
237259,258677
237259,268631
237259,270006
237259,291244
237259,301821
237259,305478
237259,323222
237259,323323
237259,323512
237259,412472
237259,438021
237259,450734
237259,457994
237259,488828
237259,508085
237259,541866
237259,554760
237259,604587
237259,626910
237259,630394
237259,633003
237259,648040
237259,657985
237259,660714
237259,674155
237259,702517
237259,708571
237259,730255
237259,737111
237259,780744
237259,831964
237259,852513
237259,943781
237259,946096
237259,972968
237259,977198
237259,1015974
237259,1016768
237259,1107988
237259,1150986
237259,1151135
237259,1151166
237259,1151175
237259,1151176
237260,12243
237260,90487
237260,237255
237260,237259
237260,387359
237260,488828
237260,618416
237260,630771
237260,636451
237260,824656
237260,825067
237261,12243
237261,67521
237261,185037
237261,472352
237261,557133
237261,721691
237261,722785
237261,722850
237261,792897
237261,910284
237262,12243
237262,47488
237262,215314
237262,225621
237262,239554
237262,323860
237262,373416
237262,381684
237262,387924
237262,413978
237262,510244
237262,521175
237262,521182
237262,548815
237262,579479
237262,580016
237262,586135
237262,593767
237262,624651
237262,626918
237262,638159
237262,672951
237262,679497
237262,746733
237262,825275
237287,37626
237287,98332
237287,98401
237287,98995
237287,98996
237287,153939
237287,231677
237287,240541
237287,268142
237287,342553
237287,389712
237287,448749
237287,491446
237287,527173
237287,535034
237287,622644
237287,843466
237287,873359
237307,11216
237307,14717
237307,144977
237307,145018
237307,148048
237307,150570
237307,175109
237307,178054
237307,198259
237307,238769
237307,238806
237307,238809
237307,239350
237307,245162
237307,287535
237307,287873
237307,332847
237307,388010
237307,395593
237307,406768
237307,437324
237307,526881
237307,569786
237307,577891
237307,597974
237307,633004
237307,650605
237307,671498
237307,683869
237307,687311
237307,982614
237371,5293
237371,54148
237371,139535
237371,206049
237371,224909
237371,237260
237371,414118
237371,414395
237371,617406
237371,618416
237371,748330
237371,817606
237371,824656
237371,825480
237404,11954
237404,142374
237404,162988
237404,171813
237404,210108
237404,237415
237404,237559
237404,238001
237404,249813
237404,318269
237404,467138
237404,569129
237404,614795
237404,663864
237404,679981
237404,702973
237404,754564
237404,764028
237404,797950
237404,875016
237404,878802
237404,881822
237404,925952
237404,938547
237404,944241
237404,977020
237404,1151439
237404,1151825
237415,11954
237415,171813
237415,237404
237415,402547
237415,679981
237415,764028
237415,881822
237415,977020
237431,507775
237431,626918
237559,11954
237559,103519
237559,142374
237559,210108
237559,290524
237629,12101
237629,241476
237629,243803
237629,245270
237629,255637
237629,323816
237629,658364
237640,31114
237640,114282
237640,145086
237640,210930
237640,212077
237640,214675
237640,217303
237640,252350
237640,260104
237640,340085
237640,433925
237640,450881
237640,452549
237640,556077
237640,575050
237640,787717
237640,802554
237640,882905
237640,889143
237640,982286
237651,85202
237651,545083
237651,545570
237651,763133
237666,43885
237666,105012
237666,110682
237666,110693
237666,150711
237666,154156
237666,195847
237666,203669
237666,229550
237666,237676
237666,237677
237666,237757
237666,284456
237666,286921
237666,319677
237666,323927
237666,338193
237666,425700
237666,530945
237666,531513
237666,532386
237669,177083
237669,219583
237669,278763
237669,334339
237671,42148
237671,43885
237671,79459
237671,88171
237671,229715
237671,229720
237671,300032
237671,300091
237671,305799
237671,428244
237671,431181
237671,453725
237671,530945
237676,21536
237676,21551
237676,42148
237676,43885
237676,62847
237676,102772
237676,105012
237676,136615
237676,145086
237676,145730
237676,195813
237676,195847
237676,229558
237676,229627
237676,237666
237676,237677
237676,237752
237676,237757
237676,239629
237676,241370
237676,245415
237676,251110
237676,260371
237676,265899
237676,266497
237676,283826
237676,288384
237676,288461
237676,288552
237676,288564
237676,300091
237676,304335
237676,305799
237676,327455
237676,340244
237676,342302
237676,342308
237676,425441
237676,427890
237676,430595
237676,432839
237676,433898
237676,461890
237676,477190
237676,515394
237676,532386
237676,622988
237676,842397
237676,873218
237676,964766
237677,33376
237677,33395
237677,43885
237677,123462
237677,124766
237677,229558
237677,229720
237677,229776
237677,237666
237677,237676
237677,237752
237677,237757
237677,239629
237677,241370
237677,278246
237677,295910
237677,300091
237677,337523
237677,340244
237677,342304
237677,432868
237677,433898
237677,439350
237677,461890
237677,482360
237677,530945
237680,12114
237680,13467
237680,68718
237680,237259
237680,238594
237680,251321
237680,272227
237680,488828
237680,710458
237682,12114
237682,69836
237682,118780
237684,12114
237684,12403
237684,18925
237684,30249
237684,37831
237684,38949
237684,43634
237684,43645
237684,43760
237684,58274
237684,59771
237684,76691
237684,85968
237684,87218
237684,98404
237684,98721
237684,98790
237684,98793
237684,98801
237684,98995
237684,98996
237684,98997
237684,99075
237684,99087
237684,110794
237684,130622
237684,138197
237684,143129
237684,148558
237684,155937
237684,160965
237684,182649
237684,195461
237684,197981
237684,198163
237684,200326
237684,201016
237684,203058
237684,219828
237684,226201
237684,228571
237684,228682
237684,228755
237684,237753
237684,237808
237684,237863
237684,237912
237684,242270
237684,253542
237684,268928
237684,278436
237684,278493
237684,281327
237684,283765
237684,309894
237684,321071
237684,333666
237684,341837
237684,341842
237684,348543
237684,369160
237684,372075
237684,372236
237684,372834
237684,379494
237684,391235
237684,392341
237684,401931
237684,402347
237684,410566
237684,419183
237684,419243
237684,422043
237684,422555
237684,440172
237684,444308
237684,449929
237684,455242
237684,455461
237684,458248
237684,462265
237684,466172
237684,480826
237684,481506
237684,482607
237684,489769
237684,490713
237684,491365
237684,491389
237684,491544
237684,491563
237684,491677
237684,492718
237684,502128
237684,502155
237684,503863
237684,503879
237684,510071
237684,527170
237684,533642
237684,533643
237684,533651
237684,535847
237684,538522
237684,544645
237684,544903
237684,545863
237684,546511
237684,546983
237684,547095
237684,547233
237684,547262
237684,547412
237684,547460
237684,547473
237684,547518
237684,548515
237684,549097
237684,549411
237684,550608
237684,550761
237684,555402
237684,559625
237684,560231
237684,561059
237684,561137
237684,561141
237684,562775
237684,581099
237684,581834
237684,589558
237684,590170
237684,590190
237684,597110
237684,598975
237684,614790
237684,651565
237684,686334
237684,687260
237684,687283
237684,709519
237684,735569
237684,735587
237684,751694
237684,761625
237684,771280
237684,784235
237684,797339
237684,806698
237684,816155
237684,822503
237684,826621
237684,835684
237684,848215
237684,857736
237684,858463
237684,862633
237684,880309
237684,896142
237684,910680
237684,910723
237684,910855
237684,915121
237684,916069
237684,942352
237684,978438
237684,1004384
237684,1050274
237684,1082776
237684,1089703
237684,1092186
237684,1097175
237684,1144281
237684,1151926
237684,1151943
237684,1151959
237684,1151997
237690,59333
237690,66966
237690,68688
237690,70393
237690,98915
237690,98998
237690,99201
237690,102101
237690,113733
237690,116308
237690,119247
237690,128161
237690,159216
237690,166212
237690,189484
237690,193696
237690,194619
237690,199577
237690,204257
237690,217448
237690,217456
237690,217508
237690,217630
237690,217638
237690,217684
237690,217685
237690,217744
237690,217879
237690,217964
237690,218072
237690,229946
237690,310219
237690,321220
237690,327179
237690,410566
237690,415513
237690,453989
237690,491444
237690,503078
237690,527378
237690,579501
237690,595410
237690,625860
237690,644644
237690,745217
237690,847431
237725,31438
237725,39686
237725,56295
237725,62623
237725,86715
237725,95567
237725,102101
237725,102234
237725,110589
237725,110597
237725,110629
237725,110760
237725,116230
237725,116308
237725,117906
237725,118443
237725,123470
237725,137974
237725,150560
237725,164992
237725,175729
237725,189281
237725,189283
237725,189484
237725,194619
237725,217508
237725,217634
237725,217635
237725,217638
237725,217691
237725,217808
237725,217964
237725,218071
237725,222054
237725,223234
237725,229627
237725,235375
237725,235603
237725,238135
237725,260131
237725,260135
237725,271062
237725,272587
237725,285862
237725,326244
237725,339145
237725,341402
237725,341435
237725,358330
237725,365803
237725,397500
237725,402017
237725,429629
237725,451746
237725,503078
237725,508432
237725,538522
237725,552979
237725,657147
237725,755862
237725,794872
237725,815917
237752,43885
237752,70580
237752,237677
237752,237757
237752,239714
237752,241370
237752,251110
237752,433898
237752,461890
237753,12114
237753,143129
237753,237684
237753,372075
237753,444540
237753,462265
237753,735590
237753,816155
237753,822503
237753,857736
237753,910723
237753,911918
237753,916069
237753,974583
237753,978438
237753,1187360
237753,1338918
237757,21536
237757,21550
237757,21551
237757,43885
237757,110682
237757,110693
237757,124766
237757,198309
237757,203669
237757,217258
237757,220148
237757,237666
237757,237676
237757,237677
237757,237752
237757,239714
237757,245415
237757,251110
237757,263352
237757,312939
237757,337523
237757,350503
237757,364771
237757,409263
237757,430767
237757,431294
237757,432868
237757,433838
237757,433898
237757,434965
237757,442372
237757,450946
237757,461890
237757,482360
237757,530945
237757,551872
237775,258880
237775,259222
237775,259224
237775,402019
237788,20050
237788,246932
237788,827756
237808,12114
237808,43645
237808,79405
237808,88805
237808,118529
237808,118941
237808,198056
237808,231677
237808,237684
237808,237872
237808,294229
237808,336402
237808,341842
237808,343029
237808,379494
237808,391201
237808,419891
237808,419917
237808,422045
237808,422555
237808,424796
237808,479661
237808,502019
237808,532455
237808,533642
237808,539530
237808,548079
237808,548195
237808,550464
237808,560174
237808,560384
237808,709519
237808,737584
237808,761625
237808,807870
237808,823085
237808,842585
237808,852235
237808,853321
237808,860338
237808,862633
237808,910855
237808,942352
237808,1006868
237808,1151440
237808,1152120
237823,53369
237823,110034
237823,127164
237823,133031
237823,162911
237823,181008
237823,181341
237823,205721
237823,241330
237823,279873
237823,280225
237823,283775
237823,316375
237823,316545
237823,316628
237823,316661
237823,316981
237823,326452
237823,380877
237823,411396
237823,411534
237823,412501
237823,413067
237823,415902
237823,421124
237823,462430
237823,494335
237823,508306
237823,555556
237823,558114
237823,570001
237823,571865
237823,585956
237823,586001
237823,617004
237823,622825
237823,624418
237823,632535
237823,656022
237823,671000
237823,690853
237823,690885
237823,865656
237828,31438
237828,34707
237828,61441
237828,70393
237828,80591
237828,84133
237828,86715
237828,110529
237828,110629
237828,110760
237828,117913
237828,123470
237828,123509
237828,132252
237828,147159
237828,159216
237828,176922
237828,189484
237828,192822
237828,193696
237828,199577
237828,217446
237828,217448
237828,217630
237828,217634
237828,217638
237828,217685
237828,217750
237828,217961
237828,218077
237828,225974
237828,237690
237828,240068
237828,256271
237828,259938
237828,260037
237828,272584
237828,279111
237828,291183
237828,321220
237828,336635
237828,336812
237828,361816
237828,364721
237828,402019
237828,402177
237828,402179
237828,402187
237828,403108
237828,444837
237828,447559
237828,503785
237828,648518
237828,840262
237828,982286
237831,101958
237831,164992
237831,217630
237863,12114
237863,41895
237863,237950
237863,291950
237863,562387
237863,862633
237863,1130139
237866,12114
237866,82766
237866,253588
237866,327139
237866,346326
237866,490820
237866,546493
237866,546680
237866,710147
237866,722922
237866,757522
237866,841305
237866,853321
237867,12114
237867,102469
237867,104700
237867,191118
237867,215784
237867,249837
237867,481006
237867,516492
237867,547526
237867,643327
237867,732537
237867,755544
237867,915509
237867,915538
237871,12114
237871,29219
237871,40026
237871,43638
237871,43657
237871,43723
237871,49693
237871,93396
237871,96539
237871,96616
237871,98407
237871,98408
237871,98418
237871,98511
237871,98517
237871,98721
237871,98782
237871,99085
237871,100239
237871,107213
237871,119883
237871,121371
237871,143046
237871,155784
237871,161847
237871,165664
237871,176850
237871,197975
237871,223118
237871,236183
237871,238508
237871,291536
237871,310941
237871,333100
237871,336025
237871,336095
237871,336402
237871,342705
237871,358623
237871,369160
237871,391271
237871,412128
237871,417807
237871,428393
237871,428650
237871,429663
237871,430540
237871,446387
237871,455242
237871,459321
237871,466170
237871,492718
237871,494548
237871,502042
237871,503879
237871,508646
237871,509441
237871,510107
237871,510109
237871,510589
237871,533110
237871,547161
237871,547498
237871,547505
237871,549138
237871,549391
237871,579123
237871,581249
237871,581748
237871,582990
237871,590170
237871,596690
237871,597137
237871,644350
237871,654227
237871,712366
237871,756871
237871,767747
237871,771221
237871,787073
237871,787179
237871,787403
237871,787418
237871,815777
237871,858048
237872,12114
237872,191185
237872,203048
237872,237808
237872,261838
237872,346646
237872,526572
237872,547514
237872,757058
237872,787418
237872,847942
237872,853251
237872,860256
237872,978438
237872,1081553
237889,88722
237889,129564
237889,178720
237889,183690
237889,267372
237889,267555
237889,466137
237889,580019
237889,619735
237889,626996
237889,658265
237890,78887
237890,124962
237890,130707
237890,204598
237890,204755
237890,207395
237890,208002
237890,226696
237890,245270
237890,395033
237890,395676
237890,724670
237901,12114
237901,47859
237901,118548
237901,156811
237901,192156
237901,198574
237901,217517
237901,268361
237901,305079
237901,305081
237901,317750
237901,344340
237901,346326
237901,491544
237901,491581
237901,499256
237901,551254
237901,587536
237901,660421
237901,710227
237901,731784
237901,751738
237901,759533
237901,761625
237901,858771
237901,859636
237901,873457
237901,898358
237901,966841
237901,1082728
237908,12114
237908,98256
237908,118337
237908,268000
237908,513801
237912,12114
237912,196166
237912,391198
237912,391232
237912,440848
237912,492718
237912,523437
237912,549963
237912,843488
237912,858771
237912,1006868
237915,12114
237915,12735
237915,87675
237915,98905
237915,98995
237915,118334
237915,118380
237915,118535
237915,118538
237915,121744
237915,128161
237915,173356
237915,185032
237915,231663
237915,238625
237915,249178
237915,265607
237915,288148
237915,340185
237915,391263
237915,419183
237915,422369
237915,440389
237915,503863
237915,547371
237915,579501
237915,581125
237915,582205
237915,582257
237915,615027
237915,650757
237915,706742
237915,731784
237915,787418
237915,817165
237915,820476
237915,820479
237949,12114
237949,61689
237949,70134
237949,116566
237949,117896
237949,119243
237949,131809
237949,156670
237949,195461
237949,230126
237949,231663
237949,237954
237949,265607
237949,327184
237949,381965
237949,429575
237949,502042
237949,527170
237949,547038
237949,547233
237949,589293
237949,593717
237949,604444
237949,615604
237949,859752
237949,885682
237949,915105
237950,12114
237950,533651
237950,547473
237950,1152060
237951,12114
237951,186181
237951,195510
237951,253800
237951,265729
237951,469455
237951,491581
237951,538349
237951,561137
237951,595333
237951,854648
237951,891683
237951,924245
237951,962241
237951,978438
237951,1032017
237954,12114
237954,43645
237954,44625
237954,110794
237954,116566
237954,123656
237954,196270
237954,237949
237954,291950
237954,327184
237954,347231
237954,352552
237954,399455
237954,422043
237954,491365
237954,533648
237954,546511
237954,547089
237954,547176
237954,559727
237954,579778
237954,581834
237954,737628
237954,745406
237954,757726
237954,776904
237954,910868
237954,911917
237954,1064655
237954,1089574
237954,1124274
237976,63529
237989,146238
237989,149077
237989,223729
237989,238711
237989,242064
237989,244934
237989,361653
237989,381008
237989,621587
237989,657086
237989,789284
238001,11954
238001,12564
238001,36258
238001,39140
238001,62586
238001,171813
238001,205294
238001,237404
238001,260985
238001,261153
238001,276258
238001,276423
238001,290517
238001,318366
238001,465291
238001,504741
238001,646315
238001,881822
238001,938547
238001,979240
238021,65319
238021,129564
238021,150635
